,X_key,Course.ID,EntityType,Name,Length..Hours.,Avg..User.Rating,Total.Enrollments,Total.Ratings,Organiser,Difficulty,Public.URL,uni
1593,nDwb7NA_EeWODArwq0SZrw,nDwb7NA_EeWODArwq0SZrw,COURSE,Powerful Tools for Teaching and Learning: Digital Storytelling,17,4.602564103,20518,78,University of Houston System,Beginner,https://www.coursera.org/learn/digital-storytelling,TRUE
1594,XeB2pvgkEeS36CIACw8Krw,XeB2pvgkEeS36CIACw8Krw,COURSE,Understanding economic policymaking,25,4.772403983,38036,703,IE Business School,Mixed,https://www.coursera.org/learn/economic-policy,TRUE
1595,UNWZIK0aEeeW_g7ZvVbnJA,UNWZIK0aEeeW_g7ZvVbnJA,COURSE,Connecting with Sales Prospects,10,4.794642857,4833,112,Northwestern University,Beginner,https://www.coursera.org/learn/connecting-with-sales-prospects,TRUE
1598,wZm0CJ0jEeWILQ7D3uPEMw,wZm0CJ0jEeWILQ7D3uPEMw,COURSE,Introduction to Key Constitutional Concepts and Supreme Court Cases,8,4.849710983,16585,519,University of Pennsylvania,Beginner,https://www.coursera.org/learn/constitution,TRUE
1599,rTDcNEJAEeemlQrrzf9X-A,rTDcNEJAEeemlQrrzf9X-A,COURSE,Introdução ao Teste de Software,12,4.787610619,6014,113,Universidade de São Paulo,Beginner,https://www.coursera.org/learn/intro-teste-de-software,TRUE
1601,FGNkDGqVEem9mhKcaChMwA,FGNkDGqVEem9mhKcaChMwA,COURSE,Social Media Advertising,14,5,615,1,University of Colorado Boulder,Beginner,https://www.coursera.org/learn/social-media-advertising,TRUE
1602,6-FfIC8hEeWUWxIOAnoaFQ,6-FfIC8hEeWUWxIOAnoaFQ,COURSE,Strategic Planning and Execution,16,4.703703704,19027,297,University of Virginia,Mixed,https://www.coursera.org/learn/uva-darden-strategic-planning-execution,TRUE
1603,1tsaMPdsEeWLNRKTxmetJQ,1tsaMPdsEeWLNRKTxmetJQ,COURSE,Introduction à la programmation orientée objet (en Java),32,4.779816514,15661,218,École Polytechnique Fédérale de Lausanne,Intermediate,https://www.coursera.org/learn/programmation-orientee-objet-java,TRUE
1605,yXMpEJw3EeW6bw4ogk2HGQ,yXMpEJw3EeW6bw4ogk2HGQ,COURSE,Entrepreneurship 4: Financing and Profitability,8,4.763779528,19795,762,University of Pennsylvania,Mixed,https://www.coursera.org/learn/wharton-entrepreneurship-financing-profitabilty,TRUE
1606,uuVy6-J8EeaKBwrG-FP2zg,uuVy6-J8EeaKBwrG-FP2zg,COURSE,Kinematics: Describing the Motions of Spacecraft,43,4.867346939,7041,98,University of Colorado Boulder,Advanced,https://www.coursera.org/learn/spacecraft-dynamics-kinematics,TRUE
1607,qxpmIMk9EeWfkQ5lkPEvxw,qxpmIMk9EeWfkQ5lkPEvxw,COURSE,Pattern Discovery in Data Mining,16,4.245535714,25675,224,University of Illinois at Urbana-Champaign,Mixed,https://www.coursera.org/learn/data-patterns,TRUE
1608,maX993EhEeWi0g6YoSAL-w,maX993EhEeWi0g6YoSAL-w,COURSE,Web Application Development: Basic Concepts,24,4.557971014,33201,138,University of New Mexico,Mixed,https://www.coursera.org/learn/web-app,TRUE
1609,Ts1j3OZkEeaw3QpTaAahwA,Ts1j3OZkEeaw3QpTaAahwA,COURSE,University Teaching,16,4.785714286,7599,238,The University of Hong Kong,Beginner,https://www.coursera.org/learn/university-teaching,TRUE
1610,SxjkGailEeSy_SIAC49HnA,SxjkGailEeSy_SIAC49HnA,COURSE,"Plagues, Witches, and War: The Worlds of Historical Fiction",10,4.513595166,75547,331,University of Virginia,Beginner,https://www.coursera.org/learn/historical-fiction,TRUE
1611,QmN8cYQ4EeaYWg6J-BCMyw,QmN8cYQ4EeaYWg6J-BCMyw,COURSE,Spanish Vocabulary: Cultural Experience,21,4.724409449,10320,127,"University of California, Davis",Beginner,https://www.coursera.org/learn/spanish-vocabulary-cultural-experience,TRUE
1613,3NogQ11pEeWJEg4Ftlh5hw,3NogQ11pEeWJEg4Ftlh5hw,COURSE,Single Variable Calculus,20,4.804054054,20094,148,University of Pennsylvania,Mixed,https://www.coursera.org/learn/discrete-calculus,TRUE
1615,uIroEhfpEeiB3A7OOgvs1g,uIroEhfpEeiB3A7OOgvs1g,COURSE,Pixel Art for Video Games,18,4.421052632,5705,57,Michigan State University,Beginner,https://www.coursera.org/learn/pixel-art-video-games,TRUE
1616,s0bxG7tAEeWHHg6FD3PArQ,s0bxG7tAEeWHHg6FD3PArQ,COURSE,Chinese Politics Part 1 – China and Political Science,26,4.777777778,10993,162,The Hong Kong University of Science and Technology,Mixed,https://www.coursera.org/learn/chinesepolitics1,TRUE
1618,tEqImn2kEeWb-BLhFdaGww,tEqImn2kEeWb-BLhFdaGww,COURSE,Pro Tools Basics,17,4.732970027,18301,367,Berklee College of Music,Mixed,https://www.coursera.org/learn/protools,TRUE
1619,sTnBxiGIEeapkBKJ0Y_FqQ,sTnBxiGIEeapkBKJ0Y_FqQ,COURSE,Better Business Writing in English,20,4.518987342,16919,79,Georgia Institute of Technology,Beginner,https://www.coursera.org/learn/business-writing-english,TRUE
1620,mbi6rVy-EeWd6BJKWlaBIw,mbi6rVy-EeWd6BJKWlaBIw,COURSE,Negocios Internacionales I,7,4.652236652,21576,693,University of New Mexico,Mixed,https://www.coursera.org/learn/negocios-internacionales,TRUE
1621,V2Rnzt9KEeWVFwqmKx7D2Q,V2Rnzt9KEeWVFwqmKx7D2Q,COURSE,Genome Sequencing (Bioinformatics II),18,4.714285714,12959,224,University of California San Diego,Beginner,https://www.coursera.org/learn/genome-sequencing,TRUE
1622,UvUxqrXsEeilHBJibaFT4A,UvUxqrXsEeilHBJibaFT4A,COURSE,Introducción a la programación con Python,21,4.047619048,3159,42,Universidad Austral,Beginner,https://www.coursera.org/learn/introduccion-python,TRUE
1623,AhAxVZPHEeelHBK9SqQEGA,AhAxVZPHEeelHBK9SqQEGA,COURSE,Data Science in Stratified Healthcare and Precision Medicine,18,4.591836735,5661,98,The University of Edinburgh,Intermediate,https://www.coursera.org/learn/datascimed,TRUE
1624,99SZyjVxEeW6RApRXdjJPw,99SZyjVxEeW6RApRXdjJPw,COURSE,Software Product Management Capstone,29,4.823834197,6729,579,University of Alberta,Mixed,https://www.coursera.org/learn/software-product-management-capstone,TRUE
1625,3uUhp3hZEee12AoVaVBtGA,3uUhp3hZEee12AoVaVBtGA,COURSE,General Pathophysiology,25,4.434782609,10044,46,Saint Petersburg State University,Intermediate,https://www.coursera.org/learn/pathophysiology,TRUE
1626,vO3IP_YmEeigswp_Qv6LtA,vO3IP_YmEeigswp_Qv6LtA,COURSE,"Молекулярная диетология: гены, еда и здоровье",9,4.396226415,3220,53,National Research Tomsk State University,Beginner,https://www.coursera.org/learn/molekulyarnaya-dietologiya,TRUE
1627,q_MmwLLUEeilNhJ2KR9bNg,q_MmwLLUEeilNhJ2KR9bNg,COURSE,Understanding User Needs,17,4.734265734,3306,143,University of Michigan,Beginner,https://www.coursera.org/learn/understanding-user-needs,TRUE
1628,lEJhkLrCEeiBDxIhuJBKEA,lEJhkLrCEeiBDxIhuJBKEA,COURSE,Teach English Now! Teaching Language Online,16,4.55,2605,20,Arizona State University,Intermediate,https://www.coursera.org/learn/teachlanguageonline,TRUE
1629,VOco4ZeXEea7DQoksxKcjg,VOco4ZeXEea7DQoksxKcjg,COURSE,Речевой этикет: вежливость и коммуникативные стратегии,26,4.581395349,11369,43,National Research University Higher School of Economics,Beginner,https://www.coursera.org/learn/rechevoj-etiket,TRUE
1633,wgFxEtoZEeWXug64M90gpQ,wgFxEtoZEeWXug64M90gpQ,COURSE,Osteoarchaeology: The Truth in Our Bones,33,4.686900958,18821,313,Universiteit Leiden,Beginner,https://www.coursera.org/learn/truthinourbones-osteoarchaeology-archaeology,TRUE
1634,gIqmoleAEeerkQ5vdwUqtA,gIqmoleAEeerkQ5vdwUqtA,COURSE,Evaluación de peligros y riesgos por fenómenos naturales,17,4.796610169,9610,236,Universidad Nacional Autónoma de México,Beginner,https://www.coursera.org/learn/riesgos-fenomenos-naturales,TRUE
1635,4weFr0N-EeaNmhKFnqHOVQ,4weFr0N-EeaNmhKFnqHOVQ,COURSE,Geopolitics of Europe,9,4.395256917,15589,253,Sciences Po,Mixed,https://www.coursera.org/learn/geopolitics-europe,TRUE
1637,mVX5M7vTEeWxRxJALS-oFw,mVX5M7vTEeWxRxJALS-oFw,COURSE,Business Applications of Hypothesis Testing and Confidence Interval Estimation,15,4.813036021,9246,583,Rice University,Mixed,https://www.coursera.org/learn/hypothesis-testing-confidence-intervals,TRUE
1638,lU03py8hEeWPngoW78wA_Q,lU03py8hEeWPngoW78wA_Q,COURSE,Advanced Business Strategy,13,4.742301459,20067,617,University of Virginia,Beginner,https://www.coursera.org/learn/uva-darden-advanced-business-strategy,TRUE
1639,Yj9bIu-LEeWJRgpWnDLcCw,Yj9bIu-LEeWJRgpWnDLcCw,COURSE,Understanding Financial Statements: Company Performance,8,4.661016949,13422,236,University of Illinois at Urbana-Champaign,Beginner,https://www.coursera.org/learn/income-statement,TRUE
1640,JV2US53WEeW4xRJkiwxnYw,JV2US53WEeW4xRJkiwxnYw,COURSE,Rédaction de contrats,18,4.836021505,12805,372,University of Geneva,Mixed,https://www.coursera.org/learn/contrats,TRUE
1642,kaqaonCMEemORhJE5rEKUA,kaqaonCMEemORhJE5rEKUA,COURSE,Introduction to Applied Machine Learning,9,4.714285714,3871,112,Alberta Machine Intelligence Institute,Intermediate,https://www.coursera.org/learn/machine-learning-applied,TRUE
1643,iUelXZBPEeiT0BLc0vrn3A,iUelXZBPEeiT0BLc0vrn3A,COURSE,Distributed Computing with Spark SQL,16,4.461538462,1124,13,"University of California, Davis",Intermediate,https://www.coursera.org/learn/spark-sql,TRUE
1644,hFgchlMeEeaVmgqzlkasOw,hFgchlMeEeaVmgqzlkasOw,COURSE,Studying at Japanese Universities,10,4.764423077,15655,208,The University of Tokyo,Beginner,https://www.coursera.org/learn/study-in-japan,TRUE
1645,NZrYJ-NeEeatchKZ_SmDKA,NZrYJ-NeEeatchKZ_SmDKA,COURSE,Python Data Analysis,12,4.716621253,12205,367,Rice University,Beginner,https://www.coursera.org/learn/python-analysis,TRUE
1646,MMnLaEEjEeWKOBLv1z6n9w,MMnLaEEjEeWKOBLv1z6n9w,COURSE,Data Science in Real Life,6,4.418590522,28629,1646,Johns Hopkins University,Mixed,https://www.coursera.org/learn/real-life-data-science,TRUE
1647,KQgBZw5YEeabcArTdRgM4Q,KQgBZw5YEeabcArTdRgM4Q,COURSE,Administración financiera y su función en la empresa,10,4.75959596,13033,495,Universidad Nacional Autónoma de México,Intermediate,https://www.coursera.org/learn/admonfinanciera,TRUE
1648,ICHUM2UiEeaspg4CA9Hi1w,ICHUM2UiEeaspg4CA9Hi1w,COURSE,Get Interactive: Practical Teaching with Technology,18,4.706422018,8235,109,University of London,Beginner,https://www.coursera.org/learn/getinmooc,TRUE
1649,Fw4ZgaAIEeSrPCIAC1SWlw,Fw4ZgaAIEeSrPCIAC1SWlw,COURSE,Applications in Engineering Mechanics,15,4.807439825,34966,457,Georgia Institute of Technology,Mixed,https://www.coursera.org/learn/engineering-mechanics-statics-2,TRUE
1650,viDCUUkuEeagxwr1Kg22cw,viDCUUkuEeagxwr1Kg22cw,COURSE,Managerial Accounting: Tools for Facilitating and Guiding Business Decisions,19,4.736231884,9700,345,University of Illinois at Urbana-Champaign,Mixed,https://www.coursera.org/learn/managerial-accounting-business-decisions,TRUE
1651,s6_Z4SBAEeWcQw5YiljpGw,s6_Z4SBAEeWcQw5YiljpGw,COURSE,Major Depression in the Population: A Public Health Approach,17,4.662921348,14736,178,Johns Hopkins University,Beginner,https://www.coursera.org/learn/public-health-depression,TRUE
1652,Tmh8wmMHEeanIgrzaLWppw,Tmh8wmMHEeanIgrzaLWppw,COURSE,Speaking to inform:  Discussing complex ideas with clear explanations and dynamic slides,20,4.796747967,13802,123,University of Washington,Beginner,https://www.coursera.org/learn/inform-speech,TRUE
1654,pHwuX4C7EeawAApvKZgcCQ,pHwuX4C7EeawAApvKZgcCQ,COURSE,Six Sigma Tools for Define and Measure,6,4.58041958,5138,572,University System of Georgia,Beginner,https://www.coursera.org/learn/six-sigma-tools-define-measure,TRUE
1655,39iAT2nMEeSqESIAC44MZQ,39iAT2nMEeSqESIAC44MZQ,COURSE,"The Bible's Prehistory, Purpose, and Political Future",23,4.688235294,15935,170,Emory University,Mixed,https://www.coursera.org/learn/bible-history,TRUE
1658,7gLccRnoEeWjrA6seF25aw,7gLccRnoEeWjrA6seF25aw,COURSE,"Business Intelligence Concepts, Tools, and Applications",14,4.448065173,26408,491,University of Colorado Boulder,Mixed,https://www.coursera.org/learn/business-intelligence-tools,TRUE
1659,6Fa6w3EjEeWbbw5cIAKQrw,6Fa6w3EjEeWbbw5cIAKQrw,COURSE,What is news?,13,4.654101996,14446,451,Michigan State University,Mixed,https://www.coursera.org/learn/what-is-news,TRUE
1660,kKwHoIP4Eea_HA7U3gpEVw,kKwHoIP4Eea_HA7U3gpEVw,COURSE,The Art of Vocal Production,14,4.678899083,16107,218,Berklee College of Music,Beginner,https://www.coursera.org/learn/vocal-production,TRUE
1661,hXu56dbMEeeBYxJ3ceJtRg,hXu56dbMEeeBYxJ3ceJtRg,COURSE,"Medical Emergencies: Airway, Breathing, and Circulation",15,4.828571429,2425,70,University of Colorado Boulder,Beginner,https://www.coursera.org/learn/medical-emergencies-airway-breathing-circulation,TRUE
1662,MpbXP5H1EeaNrQrkg4diMQ,MpbXP5H1EeaNrQrkg4diMQ,COURSE,Psychodiagnostics and Psychological Assessment,10,4,8555,83,National Research Tomsk State University,Intermediate,https://www.coursera.org/learn/psychodiagnostics,TRUE
1663,H9srQANGEeakfg64MWgFTw,H9srQANGEeakfg64MWgFTw,COURSE,Teach English Now! Capstone Project 2,19,4.896955504,3005,427,Arizona State University,Beginner,https://www.coursera.org/learn/teaching-english-capstone-2,TRUE
1665,xtpKLngcEeWrAxJQXw-8PQ,xtpKLngcEeWrAxJQXw-8PQ,COURSE,Creative Writing: The Craft of Style,13,4.713656388,32927,681,Wesleyan University,Mixed,https://www.coursera.org/learn/craft-of-style,TRUE
1666,m4P_9jaeEeWBMQ5pdIoFkQ,m4P_9jaeEeWBMQ5pdIoFkQ,COURSE,Big History - From the Big Bang until Today,19,4.628787879,17577,132,University of Amsterdam,Beginner,https://www.coursera.org/learn/bighistory,TRUE
1667,ZLWU-phSEeWt-Ao8imSkCQ,ZLWU-phSEeWt-Ao8imSkCQ,COURSE,Principles of Computing (Part 1),23,4.789361702,22187,470,Rice University,Intermediate,https://www.coursera.org/learn/principles-of-computing-1,TRUE
1668,XtG-3iXXEee9kRIpW6HxRg,XtG-3iXXEee9kRIpW6HxRg,COURSE,DNA Decoded,9,4.821917808,6384,146,McMaster University,Intermediate,https://www.coursera.org/learn/dna-decoded,TRUE
1669,KDpdcxuGEea2Gw5ROLcooQ,KDpdcxuGEea2Gw5ROLcooQ,COURSE,Concurrent Programming in Java,14,4.537349398,10994,415,Rice University,Intermediate,https://www.coursera.org/learn/concurrent-programming-in-java,TRUE
1670,9h_j5XEiEeWbbw5cIAKQrw,9h_j5XEiEeWbbw5cIAKQrw,COURSE,Advanced Search Engine Optimization Strategies,14,4.486631016,17565,374,"University of California, Davis",Intermediate,https://www.coursera.org/learn/seo-strategies,TRUE
1671,9IFvYGx7EeeLuxKawECaMg,9IFvYGx7EeeLuxKawECaMg,COURSE,Patient Safety and Quality Improvement: Developing a Systems View (Patient Safety I),7,4.822660099,5107,406,Johns Hopkins University,Intermediate,https://www.coursera.org/learn/patient-safety-systems-view,TRUE
1672,5lBjD4h_EeWgrxLS5SGTUQ,5lBjD4h_EeWgrxLS5SGTUQ,COURSE,Understanding Plants - Part II: Fundamentals of Plant Biology,8,4.779697624,16968,463,Tel Aviv University,Intermediate,https://www.coursera.org/learn/plant-biology,TRUE
1673,nUeuF3EkEeWhZxJhllGpHQ,nUeuF3EkEeWhZxJhllGpHQ,COURSE,Interview Research and Preparation,22,4.608695652,19617,161,"University of Maryland, College Park",Intermediate,https://www.coursera.org/learn/interview-preparation,TRUE
1674,_xNLlFY4EeWKXg4Y7_tPaw,_xNLlFY4EeWKXg4Y7_tPaw,COURSE,Water Resources Management and Policy,14,4.557777778,17943,450,University of Geneva,Mixed,https://www.coursera.org/learn/water-management,TRUE
1675,H1aeMONeEeao-RKLrHrfKg,H1aeMONeEeao-RKLrHrfKg,COURSE,Python Data Representations,12,4.756708408,8414,559,Rice University,Beginner,https://www.coursera.org/learn/python-representation,TRUE
1676,H0QlQ4hFEeepbRJnqPie6A,H0QlQ4hFEeepbRJnqPie6A,COURSE,Data Science Ethics,16,4.603305785,4692,121,University of Michigan,Beginner,https://www.coursera.org/learn/data-science-ethics,TRUE
1677,FIMs4GViEeanZAqT_8L4Zw,FIMs4GViEeanZAqT_8L4Zw,COURSE,Conflict Transformation,16,4.735483871,11556,155,Emory University,Beginner,https://www.coursera.org/learn/conflict-transformation,TRUE
1678,Clt2FokTEeiYQAqwENY34g,Clt2FokTEeiYQAqwENY34g,COURSE,Basic Data Processing and Visualization,14,4.338461538,4418,65,University of California San Diego,Intermediate,https://www.coursera.org/learn/basic-data-processing-visualization-python,TRUE
1679,B3r12dpIEemxgxKi9b-h7g,B3r12dpIEemxgxKi9b-h7g,COURSE,C for Everyone: Structured Programming,19,5,523,3,"University of California, Santa Cruz",Intermediate,https://www.coursera.org/learn/c-structured-programming,TRUE
1681,zu0K7Jk_EeeNegqR6J6tDg,zu0K7Jk_EeeNegqR6J6tDg,COURSE,Математические методы в психологии. Основы применения (Mathematical Methods in Psychology: Basics of Applying),23,4.75,3128,60,Saint Petersburg State University,Mixed,https://www.coursera.org/learn/matematicheskiye-metody-v-psikhologii,TRUE
1682,vSGecvpREeWzQw5ZtKzbdQ,vSGecvpREeWzQw5ZtKzbdQ,COURSE,Das liebe Geld - Finance im Alltag,25,4.82,5053,50,University of Zurich,Beginner,https://www.coursera.org/learn/finanzen,TRUE
1683,tI4RonQ7EeWxvQr3acyajw,tI4RonQ7EeWxvQr3acyajw,COURSE,Data Visualization with Tableau Project,11,4.586206897,6589,203,"University of California, Davis",Intermediate,https://www.coursera.org/learn/dataviz-project,TRUE
1684,pCQ7aXEjEeWcvArDJYZj9Q,pCQ7aXEjEeWcvArDJYZj9Q,COURSE,Оценка стоимости компании,23,4.408805031,9265,159,National Research University Higher School of Economics,Mixed,https://www.coursera.org/learn/ocenka-stoimosti-kompanii,TRUE
1685,XJTlzwB_EeqTyBJ8MlZJWQ,XJTlzwB_EeqTyBJ8MlZJWQ,COURSE,Translation quality management,14,NA,427,0,National Research Tomsk State University,Beginner,https://www.coursera.org/learn/management-translation-quality,TRUE
1686,EeyElZz9EeWoKRLkmmHLTQ,EeyElZz9EeWoKRLkmmHLTQ,COURSE,Exploring and Producing Data for Business Decision Making,23,4.773388773,13670,481,University of Illinois at Urbana-Champaign,Beginner,https://www.coursera.org/learn/business-data,TRUE
1687,n7Pp5hJfEea7Vw5aJ3DY6w,n7Pp5hJfEea7Vw5aJ3DY6w,COURSE,Game Theory II: Advanced Applications,15,4.697115385,24281,416,The University of British Columbia,Advanced,https://www.coursera.org/learn/game-theory-2,TRUE
1688,7Sx79iWNEeWs4gorU6Q1Yw,7Sx79iWNEeWs4gorU6Q1Yw,COURSE,Introduction to Research for Essay Writing,12,4.686375321,40481,389,"University of California, Irvine",Mixed,https://www.coursera.org/learn/introduction-to-research-for-essay-writing,TRUE
1689,qvzby5QHEeishA6vgog2iA,qvzby5QHEeishA6vgog2iA,COURSE,Теория и практика создания онлайн-курсов,19,4.714285714,3676,28,Moscow Institute of Physics and Technology,Beginner,https://www.coursera.org/learn/howtomooc,TRUE
1690,HStXPFUPEeijOhIn2e06zA,HStXPFUPEeijOhIn2e06zA,COURSE,Survival Analysis in R for Public Health,11,4.461538462,2617,65,Imperial College London,Intermediate,https://www.coursera.org/learn/survival-analysis-r-public-health,TRUE
1691,Ek7v3bokEeWPfQod2hINJQ,Ek7v3bokEeWPfQod2hINJQ,COURSE,Planning & Design of Sanitation Systems and Technologies,11,4.737030411,16122,559,École Polytechnique Fédérale de Lausanne,Intermediate,https://www.coursera.org/learn/sanitation,TRUE
1692,2y_2_3REEeWKsgrp3VnvAw,2y_2_3REEeWKsgrp3VnvAw,COURSE,Data Science Capstone,9,4.515508021,10079,935,Johns Hopkins University,Mixed,https://www.coursera.org/learn/data-science-project,TRUE
1693,kpsLcd7LEeWyoBJtWYEd1w,kpsLcd7LEeWyoBJtWYEd1w,COURSE,Психодиагностика,22,4.760683761,16633,117,National Research Tomsk State University,Mixed,https://www.coursera.org/learn/psykhodyahnostyka,TRUE
1694,V6bpJGPcEeaDiQ5Jmu292w,V6bpJGPcEeaDiQ5Jmu292w,COURSE,Sports and Building Aerodynamics,25,4.947368421,2358,38,Eindhoven University of Technology,Intermediate,https://www.coursera.org/learn/sports-building-aerodynamics,TRUE
1696,CMriWkeSEea9IA5mW7znqQ,CMriWkeSEea9IA5mW7znqQ,COURSE,"Musicianship: Tensions, Harmonic Function, and Modal Interchange",13,4.846153846,14074,273,Berklee College of Music,Intermediate,https://www.coursera.org/learn/musicianship-harmony,TRUE
1697,Anu7oplDEeWqkw5zNB248Q,Anu7oplDEeWqkw5zNB248Q,COURSE,Statistics for Genomic Data Science,18,4.120603015,17619,199,Johns Hopkins University,Mixed,https://www.coursera.org/learn/statistical-genomics,TRUE
1698,wEl1EleDEeWTbwotamPtlQ,wEl1EleDEeWTbwotamPtlQ,COURSE,The History of Modern Israel – Part I: From an Idea to a State,7,4.536398467,25971,522,Tel Aviv University,Beginner,https://www.coursera.org/learn/history-israel,TRUE
1699,p2kZV1WKEeeozwrtSTjoGg,p2kZV1WKEeeozwrtSTjoGg,COURSE,From Disease to Genes and Back,18,4.698795181,5608,83,Novosibirsk State University ,Intermediate,https://www.coursera.org/learn/disease-genes,TRUE
1700,oeHwKhiDEea2Gw5ROLcooQ,oeHwKhiDEea2Gw5ROLcooQ,COURSE,Business Analytics for Decision Making,11,4.505190311,14244,289,University of Colorado Boulder,Mixed,https://www.coursera.org/learn/business-analytics-decision-making,TRUE
1701,l28DESP2EeWcQw5YiljpGw,l28DESP2EeWcQw5YiljpGw,COURSE,Tesoros de la Física y sus Descubridores I,18,4.818996416,25320,558,Universidad de los Andes,Beginner,https://www.coursera.org/learn/tesoros-de-la-fisica,TRUE
1702,gD7pn8syEeiPthLQFRat4A,gD7pn8syEeiPthLQFRat4A,COURSE,Introduction to Integrative Therapies and Healing Practices,18,4.769230769,2517,65,University of Minnesota,Beginner,https://www.coursera.org/learn/integrative-therapies-and-healing-practices,TRUE
1703,QrJStTJkEeaVZA5K9cHVCQ,QrJStTJkEeaVZA5K9cHVCQ,COURSE,"Big Data, Genes, and Medicine",24,4.21969697,16179,132,The State University of New York,Advanced,https://www.coursera.org/learn/data-genes-medicine,TRUE
1704,LD8hNEdxEeaDoBKORUcroQ,LD8hNEdxEeaDoBKORUcroQ,COURSE,Essentials of Global Health,24,4.810909091,14902,275,Yale University,Mixed,https://www.coursera.org/learn/essentials-global-health,TRUE
1705,59LP7CNMEemu6Qp1FfHBJA,59LP7CNMEemu6Qp1FfHBJA,COURSE,Basic Elements of Design: Design Principles and Software Overview,6,4.571428571,2128,28,University of Colorado Boulder,Beginner,https://www.coursera.org/learn/basic-elements-design,TRUE
1706,4CCcLKyYEeioggoEd35Ywg,4CCcLKyYEeioggoEd35Ywg,COURSE,Fundamentals of Immunology: T Cells and Signaling,22,4.75,3447,64,Rice University,Intermediate,https://www.coursera.org/learn/immunologyfundamentalstcellssignaling,TRUE
1707,Z3yHdBVBEeWvmQrN_lODCw,Z3yHdBVBEeWvmQrN_lODCw,COURSE,User Experience: Research & Prototyping,11,4.563564875,29835,763,University of California San Diego,Mixed,https://www.coursera.org/learn/user-research,TRUE
1708,FHRfjx4bEea5XBKU2ED_yw,FHRfjx4bEea5XBKU2ED_yw,COURSE,Basic Modeling for Discrete Optimization,19,4.840336134,12223,238,The University of Melbourne,Intermediate,https://www.coursera.org/learn/basic-modeling,TRUE
1709,Dj39QlA9EeeF5RIYZYolcA,Dj39QlA9EeeF5RIYZYolcA,COURSE,Econometria Básica Aplicada,15,4.411764706,5095,51,Universidade de São Paulo,Intermediate,https://www.coursera.org/learn/econometria-basica-aplicada,TRUE
1710,DHPhM5ijEeWjfxIrc5BW9Q,DHPhM5ijEeWjfxIrc5BW9Q,COURSE,"Photography Techniques: Light, Content, and Sharing",16,4.791075051,30451,493,Michigan State University,Mixed,https://www.coursera.org/learn/photography-techniques,TRUE
1714,r8zaNVu-EeW0ugrg2GGh4Q,r8zaNVu-EeW0ugrg2GGh4Q,COURSE,Robotics: Computational Motion Planning,15,4.219482121,26636,811,University of Pennsylvania,Mixed,https://www.coursera.org/learn/robotics-motion-planning,TRUE
1715,nmSz0QsjEeeOBBKlWxOX-g,nmSz0QsjEeeOBBKlWxOX-g,COURSE,Conceitos Básicos de Logística e Supply Chain,18,4.811764706,4579,85,Universidade Estadual de Campinas,Beginner,https://www.coursera.org/learn/conceitos-basicos-logistica,TRUE
1716,jg1qx1m3Eea6OBIvyzcuGw,jg1qx1m3Eea6OBIvyzcuGw,COURSE,Gender and Sexuality: Diversity and Inclusion in the Workplace,14,4.661290323,9525,186,University of Pittsburgh,Beginner,https://www.coursera.org/learn/gender-sexuality,TRUE
1717,eimcl5ixEeesLApPASRo4g,eimcl5ixEeesLApPASRo4g,COURSE,"Física: Vectores, Trabajo y Energía",23,4.459016393,7459,61,Tecnológico de Monterrey,Mixed,https://www.coursera.org/learn/fisica-vectores-trabajo-energia,TRUE
1718,WQ_hY6RQEeWzOhI8vzQnoQ,WQ_hY6RQEeWzOhI8vzQnoQ,COURSE,Introduction à la programmation orientée objet (en C++),41,4.837209302,22113,215,École Polytechnique Fédérale de Lausanne,Intermediate,https://www.coursera.org/learn/programmation-orientee-objet-cpp,TRUE
1719,zRE57gKZEeiHbArTEZ3e1A,zRE57gKZEeiHbArTEZ3e1A,COURSE,Неорганическая химия,32,4.848484848,3840,33,Novosibirsk State University ,Intermediate,https://www.coursera.org/learn/neorganicheskayakhimiya,TRUE
1721,vQKfPqMeEeWSJQrARhLW0Q,vQKfPqMeEeWSJQrARhLW0Q,COURSE,English for Effective  Business Writing,25,4.424460432,28010,139,The Hong Kong University of Science and Technology,Mixed,https://www.coursera.org/learn/english-for-business-writing,TRUE
1722,rGn-vfP3Eema9hLxar2OGA,rGn-vfP3Eema9hLxar2OGA,COURSE,First Steps in Linear Algebra for Machine Learning,14,3.5,731,2,National Research University Higher School of Economics,Intermediate,https://www.coursera.org/learn/first-steps-in-linear-algebra-for-machine-learning,TRUE
1723,qgQtFHQ_EeWKsgrp3VnvAw,qgQtFHQ_EeWKsgrp3VnvAw,COURSE,Equine Welfare and Management,16,4.821428571,4078,56,"University of California, Davis",Beginner,https://www.coursera.org/learn/equine,TRUE
1724,j86eAFnuEea6OBIvyzcuGw,j86eAFnuEea6OBIvyzcuGw,COURSE,"Bienestar, equidad y derechos humanos",8,4.801886792,12535,424,Universidad de los Andes,Beginner,https://www.coursera.org/learn/bienestar-equidad-derechos-humanos,TRUE
1725,UvbhCXp2EeehShKfJ6hueg,UvbhCXp2EeehShKfJ6hueg,COURSE,Translation in Practice,26,4.375,7485,32,Nanjing University,Beginner,https://www.coursera.org/learn/translation-in-practice,TRUE
1727,6AL8FY7BEeW5gxKDBxYMJw,6AL8FY7BEeW5gxKDBxYMJw,COURSE,Finance for Managers,18,4.798429319,11561,382,IESE Business School,Mixed,https://www.coursera.org/learn/operational-finance,TRUE
